"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO","trust_scale_DO"
"2023-04-04 09:56:25","2023-04-04 10:00:47","0","NA","100","261","1","2023-04-04 10:00:47","R_3k1ffwb3vpYDWHs","","","","","NA","NA","anonymous","EN","1","2","2","12.356","12.356","31.754","1","0","0","11.64","0","100","0","99","0","5","","","","","","","","","","","","","","","1","1","81","89","91","80","7","58","2","","56","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2"
"2023-04-04 09:57:49","2023-04-04 10:00:57","0","NA","100","187","1","2023-04-04 10:00:58","R_24wJro8B0MVrmtd","","","","","NA","NA","anonymous","EN","1","2","2","13.25","13.879","21.022","2","0","0","15.502","0","93","7","97","15","16","","","","","","","","","","","","","","","1","1","82","83","51","58","18","49","2","","39","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_5|av_trust_4|av_trust_2|av_trust_1"
"2023-04-04 09:58:23","2023-04-04 10:01:12","0","NA","100","168","1","2023-04-04 10:01:12","R_1IsmXyPjgGB5VjE","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.944","0","0","0","10.998","0","100","0","100","10","10","","","","","","","","","","","","","","","1","1","63","70","70","72","15","3","1","","40","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_5|av_trust_2|av_trust_4|av_trust_1"
"2023-04-04 09:56:11","2023-04-04 10:01:11","0","NA","100","300","1","2023-04-04 10:01:13","R_2uQATkpcXfE0qLm","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","7.874","21.691","23.026","3","2.061","2.061","11.811","1","100","0","0","100","0","1","2","1","90","100","100","100","0","91","1","","28","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_3|av_trust_1|av_trust_5|av_trust_2"
"2023-04-04 09:59:19","2023-04-04 10:01:15","0","NA","100","115","1","2023-04-04 10:01:15","R_eri2RpGuJVkRv9v","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","19.177","0","0","0","11.08","0","100","0","0","100","0","20","2","1","0","0","0","0","100","62","1","","22","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_1|av_trust_5|av_trust_3|av_trust_4"
"2023-04-04 09:56:21","2023-04-04 10:01:15","0","NA","100","293","1","2023-04-04 10:01:15","R_3nVDcrAa3nfC6iz","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","32.069","0","0","0","11.576","0","90","10","0","97","97","100","2","1","5","6","9","8","97","17","2","","51","3","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_3|av_trust_5|av_trust_1"
"2023-04-04 09:58:26","2023-04-04 10:01:22","0","NA","100","176","1","2023-04-04 10:01:23","R_vCfmk7eSaDZhvBD","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","11.347","0","8.527","9.326","13.674","5","80","5","0","100","5","5","2","1","0","0","0","0","100","100","1","","33","2","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2"
"2023-04-04 09:58:20","2023-04-04 10:01:23","0","NA","100","183","1","2023-04-04 10:01:24","R_1mOwCLTNxb2Xlxk","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","18.276","0","0","0","13.355","0","100","10","0","100","55","5","2","1","19","25","21","40","80","84","1","","34","2","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_4|av_trust_1|av_trust_3|av_trust_2"
"2023-04-04 09:56:57","2023-04-04 10:01:27","0","NA","100","270","1","2023-04-04 10:01:28","R_3EYcWn870FKlkpN","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.419","0","1.775","1.775","19.018","1","100","0","0","0","0","0","2","1","75","70","50","50","21","29","1","","25","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1"
"2023-04-04 09:57:55","2023-04-04 10:01:36","0","NA","100","220","1","2023-04-04 10:01:37","R_3scv6buLcw0BhXf","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.523","0","0","0","20.944","0","100","0","0","100","100","10","2","1","0","0","0","0","100","8","2","","51","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_4|av_trust_3|av_trust_1|av_trust_2"
"2023-04-04 09:56:44","2023-04-04 10:01:44","0","NA","100","299","1","2023-04-04 10:01:45","R_2PAvhmZkrNGP2E9","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","22.645","0","15.986","15.986","17.012","1","86","8","8","93","57","53","2","1","97","92","90","90","3","58","1","","37","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2"
"2023-04-04 09:59:03","2023-04-04 10:02:02","0","NA","100","178","1","2023-04-04 10:02:03","R_0wEteN7gQi6noIh","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","45.74","0","0","0","25.736","0","86","80","88","81","84","83","1","1","95","81","81","91","85","84","2","","60","5","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_5|av_trust_3|av_trust_2|av_trust_1"
"2023-04-04 10:00:22","2023-04-04 10:02:09","0","NA","100","107","1","2023-04-04 10:02:10","R_10Ct3RyFrhicqFi","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.709","0","0","0","11.52","0","90","92","90","90","84","","","","","","","","","","","","","","","1","1","98","44","36","80","16","100","2","","28","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3"
"2023-04-04 09:57:28","2023-04-04 10:02:13","0","NA","100","284","1","2023-04-04 10:02:13","R_8FWzlqyrs1w4Oel","","","","","NA","NA","anonymous","EN","1","2","2","9.559","25.853","34.48","3","3.362","9.222","11.185","2","100","0","100","0","0","","","","","","","","","","","","","","","1","1","15","25","20","20","70","60","1","","42","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1"
"2023-04-04 09:57:34","2023-04-04 10:02:22","0","NA","100","288","1","2023-04-04 10:02:22","R_3KHKlriacXbri77","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","44.093","0","4.927","4.927","18.673","1","83","16","0","100","39","77","2","1","0","0","0","0","81","60","1","","25","4","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_3|av_trust_1"
"2023-04-04 09:58:51","2023-04-04 10:02:23","0","NA","100","212","1","2023-04-04 10:02:23","R_1P7AnE7KJS1D1DU","","","","","NA","NA","anonymous","EN","1","2","2","0","0","26.689","0","0","0","17.164","0","79","66","100","88","100","","","","","","","","","","","","","","","1","1","0","0","0","0","100","58","1","","25","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_1|av_trust_5|av_trust_3"
"2023-04-04 09:57:26","2023-04-04 10:02:24","0","NA","100","298","1","2023-04-04 10:02:25","R_2PbUcZcqOfiZPVo","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.43","26.439","29.152","2","12.184","12.184","14.267","1","100","0","20","100","60","59","2","1","18","28","30","26","81","40","2","","39","1","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_4|av_trust_5|av_trust_1"
"2023-04-04 10:00:50","2023-04-04 10:02:32","0","NA","100","102","1","2023-04-04 10:02:33","R_1Kvzk2WdEommd3G","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","13.403","13.403","14.018","1","0","0","11","0","100","0","0","100","0","0","2","1","38","50","43","50","60","27","1","","41","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_1|av_trust_3"
"2023-04-04 09:56:18","2023-04-04 10:02:34","0","NA","100","376","1","2023-04-04 10:02:35","R_6eZGwP7lvuWCzct","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","22.401","0","0","0","11.88","0","100","0","15","100","5","0","2","1","35","75","70","80","25","0","2","","32","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_5|av_trust_1|av_trust_3|av_trust_4"
"2023-04-04 09:58:36","2023-04-04 10:02:34","0","NA","100","238","1","2023-04-04 10:02:35","R_YPRFm9vbffEtZn3","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","31.173","0","0","0","13.171","0","88","23","53","89","35","17","2","1","15","25","4","34","94","37","1","","44","2","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_1|av_trust_3"
"2023-04-04 09:56:36","2023-04-04 10:02:36","0","NA","100","360","1","2023-04-04 10:02:37","R_dp8J5Vb1X3QDCsV","","","","","NA","NA","anonymous","EN","1","2","2","0","0","35.702","0","0","0","19.768","0","91","82","36","91","90","","","","","","","","","","","","","","","1","2","75","81","66","82","34","84","1","","56","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_4|av_trust_1|av_trust_5|av_trust_2"
"2023-04-04 09:57:03","2023-04-04 10:02:38","0","NA","100","334","1","2023-04-04 10:02:38","R_1QhZpcOCNAElB4Z","","","","","NA","NA","anonymous","EN","1","2","2","7.88","26.564","27.803","2","12.518","12.518","14.442","1","100","0","92","8","3","","","","","","","","","","","","","","","1","1","44","38","26","32","81","0","2","","39","2","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_2|av_trust_4|av_trust_3|av_trust_5"
"2023-04-04 10:02:09","2023-04-04 10:02:40","0","NA","100","30","1","2023-04-04 10:02:40","R_3QXepkTGWHVMCwi","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-04 10:00:18","2023-04-04 10:02:40","0","NA","100","142","1","2023-04-04 10:02:41","R_3hc32k1q0W3sRxr","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","1.089","1.089","13.473","1","0","0","10.841","0","19","100","0","39","94","100","1","2","74","20","60","72","19","100","1","","44","3","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_4|av_trust_3|av_trust_2|av_trust_1"
"2023-04-04 09:57:40","2023-04-04 10:02:43","0","NA","100","302","1","2023-04-04 10:02:43","R_1Ke60YWf8VWz3wV","","","","","NA","NA","anonymous","EN","1","2","2","0","0","29.813","0","0","0","13.063","0","100","0","100","29","11","","","","","","","","","","","","","","","1","1","71","27","31","30","71","61","1","","66","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_5|av_trust_2|av_trust_3|av_trust_1"
"2023-04-04 10:00:02","2023-04-04 10:02:50","0","NA","100","168","1","2023-04-04 10:02:51","R_aUUtILOS6P4ROcp","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","6.75","6.75","15.646","1","0","0","12.524","0","100","0","0","100","6","27","2","2","100","100","100","100","100","63","1","","35","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_5|av_trust_1|av_trust_3"
"2023-04-04 09:59:46","2023-04-04 10:02:53","0","NA","100","186","1","2023-04-04 10:02:53","R_2EiaaJoIsPpbxcB","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.237","0","0","0","11.321","0","100","0","0","100","59","58","2","1","0","85","0","19","100","64","1","","34","3","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_1|av_trust_3|av_trust_5"
"2023-04-04 09:59:54","2023-04-04 10:02:55","0","NA","100","181","1","2023-04-04 10:02:56","R_3IXZPPA9bngBnJ8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.209","0","0","0","10.944","0","98","9","100","75","65","","","","","","","","","","","","","","","1","1","55","5","55","40","45","55","1","","35","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_5|av_trust_1|av_trust_2|av_trust_3"
"2023-04-04 09:56:16","2023-04-04 10:02:58","0","NA","100","402","1","2023-04-04 10:02:58","R_1mmcGF61E9Ybw9A","","","","","NA","NA","anonymous","EN","1","2","2","0","0","81.891","0","0","0","44.473","0","75","81","67","74","34","","","","","","","","","","","","","","","2","1","73","83","80","81","82","82","2","","26","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_4|av_trust_3|av_trust_1"
"2023-04-04 09:57:43","2023-04-04 10:03:03","0","NA","100","319","1","2023-04-04 10:03:03","R_2tDQOBChXZj8TuR","","","","","NA","NA","anonymous","EN","1","2","2","5.329","5.329","76.149","1","0","0","11.113","0","100","0","100","10","10","","","","","","","","","","","","","","","1","1","0","0","0","0","100","68","1","","40","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_4|av_trust_2|av_trust_3|av_trust_5"
"2023-04-04 09:58:00","2023-04-04 10:03:04","0","NA","100","304","1","2023-04-04 10:03:05","R_wOa1NzSbD7Jkr29","","","","","NA","NA","anonymous","EN","1","2","2","6.885","16.593","33.384","10","11.04","11.964","13.001","6","89","45","92","82","80","","","","","","","","","","","","","","","1","1","4","5","3","8","96","14","2","","36","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2"
"2023-04-04 10:00:23","2023-04-04 10:03:05","0","NA","100","162","1","2023-04-04 10:03:06","R_12f2Mq5fZUIk8el","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","13.902","0","0","0","11.131","0","90","10","0","100","100","50","1","1","0","0","0","0","100","50","2","","41","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4"
"2023-04-04 09:56:27","2023-04-04 10:03:12","0","NA","100","405","1","2023-04-04 10:03:12","R_2VO0bKKOc4AsvWq","","","","","NA","NA","anonymous","EN","1","2","2","2.457","12.967","33.299","2","16.211","16.211","20.306","1","100","5","100","10","5","","","","","","","","","","","","","","","1","1","40","40","15","40","60","20","2","","58","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_4|av_trust_3|av_trust_1|av_trust_2"
"2023-04-04 09:59:09","2023-04-04 10:03:14","0","NA","100","244","1","2023-04-04 10:03:15","R_27JTDqY7KoteaBZ","","","","","NA","NA","anonymous","EN","1","2","2","8.921","37.351","38.344","2","17.147","17.147","18.522","1","100","0","100","10","3","","","","","","","","","","","","","","","1","1","65","70","70","65","85","5","2","","36","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_3|av_trust_5|av_trust_2|av_trust_4"
"2023-04-04 10:00:35","2023-04-04 10:03:14","0","NA","100","158","1","2023-04-04 10:03:15","R_120ahlKYED4rfdQ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.501","0","0","0","11.287","0","81","29","90","60","40","","","","","","","","","","","","","","","1","1","18","34","21","40","88","20","1","","52","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_5|av_trust_4|av_trust_3|av_trust_2"
"2023-04-04 09:56:30","2023-04-04 10:03:16","0","NA","100","405","1","2023-04-04 10:03:16","R_3hmyyFp0540hYNN","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","29.726","0","0","0","24.293","0","78","72","64","84","75","77","1","2","70","73","75","72","71","92","2","","62","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_2|av_trust_5|av_trust_4|av_trust_3"
"2023-04-04 09:59:58","2023-04-04 10:03:24","0","NA","100","205","1","2023-04-04 10:03:25","R_b8SZowCIrkBDNTj","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","14.043","14.043","14.558","1","0","0","11.439","0","100","100","42","100","100","92","2","1","2","2","2","12","100","18","1","","40","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_5|av_trust_2|av_trust_3|av_trust_1"
"2023-04-04 10:00:17","2023-04-04 10:03:25","0","NA","100","188","1","2023-04-04 10:03:26","R_1NFdzzmOJLHsOKA","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.684","0","0","0","12.236","0","100","0","100","5","10","","","","","","","","","","","","","","","1","1","0","0","20","0","75","70","1","","39","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_4|av_trust_3|av_trust_2|av_trust_1"
