"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2023-04-02 12:11:45","2023-04-02 12:14:10","0","NA","100","145","1","2023-04-02 12:14:10","R_2UWwWUB3BgKdVW7","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.023","0","13.33","13.33","14.821","1","100","12","100","0","11","","","","","","","","","","","","","","","1","1","0","2","","66","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:11:51","2023-04-02 12:14:12","0","NA","100","141","1","2023-04-02 12:14:13","R_t0w3PnQb22pb4it","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.034","0","0","0","11.133","0","100","5","100","100","100","","","","","","","","","","","","","","","1","1","62","2","","46","2","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:08:47","2023-04-02 12:14:37","0","NA","100","350","1","2023-04-02 12:14:37","R_57FVWqZml49hJoR","","","","","NA","NA","anonymous","EN","1","2","2","0","0","45.931","0","0","0","22.99","0","99","96","100","9","0","","","","","","","","","","","","","","","1","1","62","1","","32","2","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:02","2023-04-02 12:14:43","0","NA","100","100","1","2023-04-02 12:14:44","R_3IcO3cn4N6S4mSb","","","","","NA","NA","anonymous","EN","1","2","2","13.684","13.684","14.996","1","3.762","3.762","10.913","1","100","0","100","2","0","","","","","","","","","","","","","","","1","1","50","3","","38","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:11:56","2023-04-02 12:14:45","0","NA","100","169","1","2023-04-02 12:14:45","R_21jMQc7r4ILKmCQ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","43.769","0","1.299","2.196","13.783","2","80","25","29","84","32","42","2","1","71","1","","47","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:10:45","2023-04-02 12:14:50","0","NA","100","244","1","2023-04-02 12:14:51","R_YREV7rsDlxDgDyp","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","1.764","51.9","52.896","9","0","0","18.101","0","100","0","0","100","16","20","2","1","18","2","","37","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:10:55","2023-04-02 12:14:56","0","NA","100","241","1","2023-04-02 12:14:57","R_1DtGvgaDMZrzfr2","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","30.606","0","0","0","21.244","0","100","5","58","100","2","0","2","1","4","1","","34","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:07:00","2023-04-02 12:15:00","0","NA","100","479","1","2023-04-02 12:15:00","R_8vJ39n6fxAkXa2R","","","","","NA","NA","anonymous","EN","1","2","2","1.747","34.591","35.338","15","1.441","1.441","19.204","1","100","0","100","5","5","","","","","","","","","","","","","","","1","1","25","1","","62","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:06:35","2023-04-02 12:15:01","0","NA","100","506","1","2023-04-02 12:15:02","R_3Q3kgHxOOcb7bwt","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.012","32.192","33.434","2","70.301","70.301","71.67","1","95","5","14","100","3","10","2","1","0","1","","60","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:11:44","2023-04-02 12:15:13","0","NA","100","208","1","2023-04-02 12:15:13","R_31L3NszanQXssg1","","","","","NA","NA","anonymous","EN","1","2","2","4.734","12.68","23.884","2","0","0","18.801","0","100","0","100","0","5","","","","","","","","","","","","","","","1","1","0","2","","27","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:12:51","2023-04-02 12:15:24","0","NA","100","153","1","2023-04-02 12:15:24","R_1oIjNlqWllfgUkR","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","19.885","0","0","0","11.313","0","100","0","0","100","0","0","1","1","50","1","","","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:12:25","2023-04-02 12:15:43","0","NA","100","197","1","2023-04-02 12:15:43","R_2uqAtmP7ZajX9VH","","","","","NA","NA","anonymous","EN","1","2","2","0","0","15.403","0","0","0","15.988","0","100","5","96","25","5","","","","","","","","","","","","","","","1","1","33","1","","45","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:12:47","2023-04-02 12:15:45","0","NA","100","177","1","2023-04-02 12:15:45","R_DePsIUdutFPlYkh","","","","","NA","NA","anonymous","EN","1","2","2","0","0","14.972","0","0","0","13.251","0","100","0","100","50","0","","","","","","","","","","","","","","","1","1","0","2","","42","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:11:43","2023-04-02 12:15:46","0","NA","100","242","1","2023-04-02 12:15:46","R_2BxMM1qgZvsizaa","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.926","0","0","0","11.1","0","100","0","0","100","0","7","2","1","16","2","","28","2","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:11:22","2023-04-02 12:15:48","0","NA","100","265","1","2023-04-02 12:15:48","R_3kAhUbxIzUxzZ0o","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.078","0","0","0","20.08","0","100","0","30","100","40","20","2","1","20","2","","47","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:14:15","2023-04-02 12:15:52","0","NA","100","96","1","2023-04-02 12:15:52","R_1CI08liszLb66CE","","","","","NA","NA","anonymous","EN","1","2","2","0","0","11.435","0","0","0","11.456","0","96","93","95","90","78","","","","","","","","","","","","","","","1","1","65","2","","25","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:17","2023-04-02 12:16:07","0","NA","100","169","1","2023-04-02 12:16:07","R_3Ge1nuAFzwFwPW3","","","","","NA","NA","anonymous","EN","1","2","2","0","0","22.783","0","0","0","11.485","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","60","1","","33","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:05","2023-04-02 12:16:08","0","NA","100","183","1","2023-04-02 12:16:09","R_2zuLn7OUcfTKg2O","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.402","26.792","27.771","2","10.652","10.652","11.701","1","100","0","0","100","0","0","2","1","0","2","","33","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:12:39","2023-04-02 12:16:09","0","NA","100","209","1","2023-04-02 12:16:09","R_3nVgeKTZcOlVDBU","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.657","0","0","0","17.048","0","100","0","1","100","60","10","2","1","4","1","","51","5","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:11:30","2023-04-02 12:16:09","0","NA","100","279","1","2023-04-02 12:16:10","R_2dKGWIOCpwdnEMr","","","","","NA","NA","anonymous","EN","1","2","2","15.767","15.767","22.804","1","0","0","12.304","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","1","1","","45","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:07:15","2023-04-02 12:16:11","0","NA","100","535","1","2023-04-02 12:16:11","R_114MW93oea28mKE","","","","","NA","NA","anonymous","EN","1","2","2","26.285","26.285","30.314","1","0","0","115.509","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","55","1","","37","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:08:51","2023-04-02 12:16:15","0","NA","100","444","1","2023-04-02 12:16:15","R_1HnocTXDE4lyx3J","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","39.393","0","0","0","34.182","0","100","0","0","100","0","0","2","1","25","2","","58","3","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:10:33","2023-04-02 12:16:22","0","NA","100","349","1","2023-04-02 12:16:22","R_23V3IYdNuI1IE8Z","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","30.671","0","0","0","14.825","0","92","0","7","100","9","0","2","1","5","1","","54","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:12:01","2023-04-02 12:16:27","0","NA","100","265","1","2023-04-02 12:16:27","R_pn6XWwRTuIajgbf","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","2.61","7.01","33.503","3","0","0","11.431","0","100","0","10","100","0","0","2","1","70","1","","34","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:14:16","2023-04-02 12:16:41","0","NA","100","144","1","2023-04-02 12:16:41","R_1jIMgd9LiWHMxZ6","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.178","0","0","0","13.881","0","96","6","10","92","25","0","1","1","71","1","","32","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:14:17","2023-04-02 12:16:43","0","NA","100","145","1","2023-04-02 12:16:43","R_cMG8RfO3jluRySd","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","12.583","0","0","0","11.164","0","99","0","4","100","15","11","2","1","0","1","","54","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:10:34","2023-04-02 12:16:43","0","NA","100","369","1","2023-04-02 12:16:44","R_3nIya8HYuarVWgT","","","","","NA","NA","anonymous","EN","1","2","2","7.927","7.927","23.896","1","0","0","16.9","0","90","17","97","38","54","","","","","","","","","","","","","","","1","1","0","2","","35","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:48","2023-04-02 12:16:54","0","NA","100","186","1","2023-04-02 12:16:55","R_1msawShdEk5iKUU","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.053","3.053","21.911","1","0","0","13.067","0","100","0","0","100","0","0","2","1","38","1","","33","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:14:32","2023-04-02 12:17:00","0","NA","100","148","1","2023-04-02 12:17:00","R_1FxmrmWstJe54nZ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","20.92","0","0","0","12.314","0","99","77","100","62","56","","","","","","","","","","","","","","","1","1","8","2","","54","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:02","2023-04-02 12:17:12","0","NA","100","249","1","2023-04-02 12:17:12","R_2BbTq5BMm4zxDJX","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","42.153","0","0","0","14.656","0","96","3","4","100","10","0","2","1","17","2","","56","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:15:33","2023-04-02 12:17:32","0","NA","100","119","1","2023-04-02 12:17:32","R_RtyJrwYKeJKNep3","","","","","NA","NA","anonymous","EN","1","2","2","0","0","14.768","0","0","0","11.965","0","70","16","90","36","6","","","","","","","","","","","","","","","2","1","27","1","","31","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:14:10","2023-04-02 12:17:40","0","NA","100","209","1","2023-04-02 12:17:40","R_2zCovqXzx5ZtjhN","","","","","NA","NA","anonymous","EN","1","2","2","0","0","17.801","0","0","0","11.78","0","100","15","100","60","60","","","","","","","","","","","","","","","1","1","55","1","","51","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:02","2023-04-02 12:17:42","0","NA","100","279","1","2023-04-02 12:17:42","R_33EGdumOP3PI5nD","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","32.166","0","0","0","11.461","0","100","5","20","100","8","4","2","1","1","2","","66","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:13:48","2023-04-02 12:17:59","0","NA","100","251","1","2023-04-02 12:18:00","R_p5GHmduW3098tNv","","","","","NA","NA","anonymous","EN","1","2","2","0","0","45.306","0","0","0","11.591","0","100","0","100","10","10","","","","","","","","","","","","","","","1","1","5","2","","38","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:14:09","2023-04-02 12:18:07","0","NA","100","237","1","2023-04-02 12:18:07","R_PZgYUm0jivXKHqF","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","2.255","2.255","23.858","1","4.2","6.465","11.686","2","100","0","25","100","0","9","2","1","0","2","","46","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:13:53","2023-04-02 12:18:09","0","NA","100","255","1","2023-04-02 12:18:09","R_3CAQh6mUiMJHKI9","","","","","NA","NA","anonymous","EN","1","2","2","0","0","24.008","0","0","0","18.059","0","100","0","100","20","15","","","","","","","","","","","","","","","1","1","60","1","","56","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:15:49","2023-04-02 12:18:24","0","NA","100","154","1","2023-04-02 12:18:24","R_0OqHSrtD141cHbX","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","14.762","14.762","15.206","1","0","0","11.018","0","100","0","0","100","8","5","2","1","40","1","","27","5","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:18:04","2023-04-02 12:18:26","0","NA","100","22","1","2023-04-02 12:18:26","R_3I9wUZYVfJZm0tT","","","","","NA","NA","anonymous","EN","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 12:16:30","2023-04-02 12:18:42","0","NA","100","132","1","2023-04-02 12:18:43","R_2XnumFKUP5JLH0s","","","","","NA","NA","anonymous","EN","1","2","2","0","0","17.965","0","0","0","13.09","0","100","9","100","39","14","","","","","","","","","","","","","","","1","1","24","2","","34","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:16:18","2023-04-02 12:18:46","0","NA","100","148","1","2023-04-02 12:18:46","R_2uDM5wHa0kpCHWQ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","16.523","0","0","0","11.902","0","100","0","0","92","13","4","2","1","35","1","","29","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 12:09:36","2023-04-02 12:18:50","0","NA","100","554","1","2023-04-02 12:18:51","R_1dlQ7mxM7fAvkCV","","","","","NA","NA","anonymous","EN","1","2","2","0","0","35.068","0","0","0","36.518","0","100","19","100","20","31","","","","","","","","","","","","","","","1","1","22","2","","70","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:17:15","2023-04-02 12:18:59","0","NA","100","104","1","2023-04-02 12:19:00","R_9XpVEuLMuTOBxux","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","11.234","0","0","0","14.213","0","100","0","0","100","24","19","2","1","10","2","","31","3","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:10:45","2023-04-02 12:19:22","0","NA","100","517","1","2023-04-02 12:19:23","R_1eIE2Qi4F58F5Su","","","","","NA","NA","anonymous","EN","1","2","2","0","0","49.5","0","0","0","11.682","0","100","0","100","80","60","","","","","","","","","","","","","","","1","1","60","2","","51","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:07:39","2023-04-02 12:19:23","0","NA","100","704","1","2023-04-02 12:19:24","R_zZpsAcgWu0bFPjP","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","163.566","0","0","0","125.113","0","100","0","85","100","0","100","2","1","71","1","","33","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 12:16:24","2023-04-02 12:19:26","0","NA","100","181","1","2023-04-02 12:19:26","R_239497GEB5rTjio","","","","","NA","NA","anonymous","EN","1","2","2","0","0","21.818","0","0","0","11.622","0","100","0","100","9","19","","","","","","","","","","","","","","","1","1","13","2","","42","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:13:29","2023-04-02 12:19:35","0","NA","100","366","1","2023-04-02 12:19:36","R_zcnnyw7F440QGel","","","","","NA","NA","anonymous","EN","1","2","2","0","0","42.417","0","0","0","21.076","0","100","0","94","16","9","","","","","","","","","","","","","","","1","1","72","1","","55","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 12:12:41","2023-04-02 12:19:47","0","NA","100","425","1","2023-04-02 12:19:47","R_2sbBn0o4jb5ZpiH","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","2.281","3.881","23.062","2","3.638","3.638","11.624","1","100","0","6","100","0","0","2","1","92","2","","35","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
