"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent_q","att1","att2","Q219_First.Click","Q219_Last.Click","Q219_Page.Submit","Q219_Click.Count","vA_sue_AV_1","vB_mnfctr_liab_1_AV_1","vB_mnfctr_liab_2_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1_1","vB_cntrfctl_AV_2_1","Q220_First.Click","Q220_Last.Click","Q220_Page.Submit","Q220_Click.Count","vA_sue_1","vB_mnfctr_liab_1_1","vB_mnfctr_liab_2_1","vA_cntrfctl_1","vB_cntrfctl_1_1","vB_cntrfctl_2_1","counterfactual_HDV","counterfactual_AV","coder_1","coder_2","category_coder1","category_coder2","comp1","comp_accident","cruise_familiarity","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT"
"10/31/24 17:37","10/31/24 17:45",0,"NA",100,510,1,"10/31/24 17:45","R_7IcnNGDiveIZpOK",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.16,0,4,8,5,75,70,25,"If only the vehicles would have seen him or he would have followed the crosswalk signals","",1,1,NA,NA,2,2,2,10,2,"",40,1,""
"10/31/24 18:17","10/31/24 18:23",0,"NA",100,382,1,"10/31/24 18:23","R_34zJDwBKAauRsSl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,58.128,0,100,0,0,100,85,75,"If only the drivers paid attention to the laws and gave pedestrians in crosswalks the right of way. I only gave my family member a ride that day so they didn't have to wald.","",1,1,NA,NA,2,1,2,20,2,"",55,4,""
"10/31/24 18:54","10/31/24 19:00",0,"NA",100,343,1,"10/31/24 19:00","R_3Ev0rAVLXTWarl1",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.37,55.158,55.803,3,100,1,0,100,93,98,"If only I had looked more carefully before crossing the road.  If only the vehicles were watching the road, I might not have gotten hit. ","",1,1,NA,NA,2,1,2,38,1,"",49,5,""
"10/31/24 19:18","10/31/24 19:20",0,"NA",100,154,1,"10/31/24 19:20","R_7tFfTvZ0J9pPssB",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.288,0,47,35,33,66,87,96,"if only I was paying more attention or if only I did not get hit","",1,1,NA,NA,2,2,1,24,2,"",22,2,""
"10/31/24 19:43","10/31/24 19:50",0,"NA",100,419,1,"10/31/24 19:50","R_3Ud491IjZZBBV9T",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,178.035,0,100,14,0,100,35,29,"If only vehicle A paid attention to where they were going. If only vehicle A knew how to identify a bike lane and avoid it...","",1,1,NA,NA,2,1,2,12,2,"",35,4,""
"10/31/24 19:41","10/31/24 19:50",0,"NA",100,555,1,"10/31/24 19:50","R_3s0cc4Aisa5ZjC7",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,14.004,104.13,105.46,8,100,5,4,98,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only that car had not struck my love one they would be alive today or if only that had paid attention to the road or if they had not walk that way that day",1,1,NA,NA,1,1,1,6,1,"",36,3,""
"10/31/24 20:33","10/31/24 20:40",0,"NA",100,430,1,"10/31/24 20:40","R_5IXW475kR2ANTnd",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,6.493,17.549,54.995,2,95,30,20,100,50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only Vehicle A's driver had been paying more attention or slowed down, maybe this wouldn't have happened. 
If only there were more safety measures involved with pedestrian safety like railings or better lighting to warn drivers. ",1,1,NA,NA,1,1,2,25,1,"",50,3,""
"10/31/24 21:11","10/31/24 21:23",0,"NA",100,686,1,"10/31/24 21:23","R_7rHPAggic6ArF1t",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.101,55.708,57.015,3,100,0,0,100,100,100,"1) If only it didn't happen. 2) If only you were not there.","",1,1,NA,NA,2,1,2,51,1,"",36,8,"Associate's degree"
"10/31/24 21:41","10/31/24 21:45",0,"NA",100,244,1,"10/31/24 21:45","R_10wqfDHdXpBWtqN",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,1.148,1.148,5.167,1,14,79,75,39,75,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the driver was more aware of the situtation. They would not have caused an accident.",1,1,NA,NA,1,2,2,50,2,"",23,4,""
"10/31/24 22:07","10/31/24 22:15",0,"NA",100,476,1,"10/31/24 22:15","R_7luef8TZWlX8YfI",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,82.217,0,74,50,57,84,43,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they weren't on that street at that time. If only vehicle A was being more careful.",1,1,NA,NA,1,1,2,53,2,"",22,4,""
"10/31/24 22:37","10/31/24 22:41",0,"NA",100,276,1,"10/31/24 22:41","R_77oD30RyruAhoad",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49.57,0,60,0,0,95,75,55,"1) he looked before he crossed
2) the drivers were paying attention","",1,1,NA,NA,2,1,2,0,1,"",37,4,""
"10/31/24 23:08","10/31/24 23:19",0,"NA",100,685,1,"10/31/24 23:19","R_6htOVxM7DcFDA1R",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.922,28.277,29.333,5,82,81,71,100,100,100,"If only he had driven instead of walked. If only I had taken him to work that day. If only he’d rode the bus. If only he hadn’t walked. ","",1,1,NA,NA,2,2,2,0,2,"",36,3,""
"10/31/24 23:28","10/31/24 23:35",0,"NA",100,441,1,"10/31/24 23:35","R_3c62G4PkWbs9xKk",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,116.563,0,100,0,0,89,8,5,"HE WATCHED THE TRAFFIC.  HE WAS A FEW MINUTES
FASTER OR SLOWER","",1,1,NA,NA,2,1,2,0,2,"",61,2,""
"11/1/24 0:51","11/1/24 0:58",0,"NA",100,421,1,"11/1/24 0:58","R_1uWHYSUrPe51LwW",NA,NA,NA,NA,"NA","NA","anonymous","EN",0.899999976,1,2,2,0,0,45.313,0,100,0,0,100,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only vehicle A wasn't driving recklessly. If only vehicle A didn't hit me at that angle sending the pedestrian flying into vehicle B's path.",1,1,NA,NA,1,1,2,19,2,"",29,4,""
"11/1/24 0:56","11/1/24 1:00",0,"NA",100,224,1,"11/1/24 1:00","R_5rJssCJ4lVco8zv",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35.31,0,100,50,0,100,0,0,"If only the first car had applied their brakes. If only the first car had watched where they were going.","",1,1,NA,NA,2,1,2,50,3,"",30,4,""
"11/1/24 1:46","11/1/24 1:52",0,"NA",100,388,1,"11/1/24 1:52","R_1p9A3mz8P5ODfKF",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,72.203,0,50,50,50,50,50,50,"the person had not been there just then.
the person had not crossed just then.","",1,1,NA,NA,2,1,2,10,2,"",26,1,""
"11/1/24 3:22","11/1/24 3:29",0,"NA",100,372,1,"11/1/24 3:29","R_3wpi7GjYchz0s8x",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.652,0,63,40,19,61,34,62,"If only the pedestrian was not walking there.","",1,1,NA,NA,2,1,2,0,2,"",46,4,""
"11/1/24 3:52","11/1/24 3:57",0,"NA",100,326,1,"11/1/24 3:57","R_6pfq3dLDBg0caZD",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59.649,0,80,0,0,100,100,100,"Our family member had not stepped into the crosswalk against a red light.
The car had not been going so fast and had paid attention.","",1,1,NA,NA,2,1,2,45,1,"",54,5,""
"11/1/24 4:09","11/1/24 4:13",0,"NA",100,227,1,"11/1/24 4:13","R_5YJszTgZXQ0cNQc",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,27.931,0,50,0,0,89,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only my family member didn't walk in the crosswalk after the light turned green.   
If only vehicle A had been more careful they wouldn't have hit my family member.",1,1,NA,NA,1,1,2,31,1,"",53,5,""
"11/1/24 5:23","11/1/24 5:30",0,"NA",100,472,1,"11/1/24 5:30","R_5kMTWHO7Khu8VK9",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.001,103.001,125.302,1,55,0,0,90,9,4,"If only he waited to cross the street when it was safe and no traffic. If only vehicle A would have seen him crossing.","",1,1,NA,NA,2,1,2,9,2,"",44,3,""
"11/1/24 6:26","11/1/24 6:31",0,"NA",100,275,1,"11/1/24 6:31","R_5x7xG92kPVLIitj",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.034,18.402,22.255,6,81,36,13,88,26,22,"If only They took a car. If only there was a alight protecting citizens.","",1,1,NA,NA,2,1,2,13,1,"",32,3,""
"11/1/24 6:31","11/1/24 6:34",0,"NA",100,220,1,"11/1/24 6:35","R_3KjX4utgpNyWkM5",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.961,0,100,0,0,100,8,22,"vehicle A was more careful. He waited 2 seconds","",1,1,NA,NA,2,1,2,13,2,"",30,4,""
"11/1/24 6:46","11/1/24 6:50",0,"NA",100,213,1,"11/1/24 6:50","R_5ylrIU9YpkqGbH9",NA,NA,NA,NA,"NA","NA","anonymous","EN",0.800000012,1,2,2,0,0,6.701,0,84,87,79,78,84,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the pedestrian light had changed sooner, they wouldn't have been in the street at that moment.",1,1,NA,NA,2,1,2,75,1,"",32,4,""
"11/1/24 6:42","11/1/24 6:50",0,"NA",100,481,1,"11/1/24 6:50","R_1ejOT4cBEZWIdlD",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.884,72.313,73.883,4,100,0,0,100,5,65,"If only vehicle A had at least tried to brake the injuries would be less. If only the pedestrian had checked the lights before trying to cross.","",1,1,NA,NA,2,1,2,20,2,"",53,4,""
"11/1/24 6:57","11/1/24 7:04",0,"NA",100,405,1,"11/1/24 7:04","R_1KHrLIdAyJ3EoVB",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,2.531,2.666,52.121,2,91,61,71,87,80,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","VEHICLE B IS TOO GOOD BUT VEHICLE A IS NOT GOOD AT ALL.",1,1,NA,NA,1,2,1,72,1,"",32,5,""
"11/1/24 7:16","11/1/24 7:20",0,"NA",100,234,1,"11/1/24 7:20","R_7R8MK75YzpCdk2G",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36.602,0,38,50,57,69,42,58,"............................","",1,1,NA,NA,1,1,2,41,2,"",23,1,""
"11/1/24 7:27","11/1/24 7:29",0,"NA",100,157,1,"11/1/24 7:29","R_5MbxqTvp6X21Kq4",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0.287,0.287,14.275,1,100,0,0,100,21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the first car hadn't hit my family. If only both cars had been going slower.",1,1,NA,NA,1,1,2,22,2,"",35,6,""
"11/1/24 7:09","11/1/24 8:06",0,"NA",100,3391,1,"11/1/24 8:06","R_3WIjML38DlwRzyk",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.641,63.888,65.8,21,75,37,37,93,83,93,"the pedestrian was paying attention to traffic signals. ","",1,1,NA,NA,2,1,2,26,2,"",53,5,""
"11/1/24 8:12","11/1/24 8:16",0,"NA",100,212,1,"11/1/24 8:16","R_6kb5s3RMXB1KG19",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,3.25,26.387,26.952,13,100,0,0,100,50,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the person hadn't gone into the crosswalk.  If only Vehicle A was paying attention.",1,1,NA,NA,1,1,2,29,2,"",43,3,""
"11/1/24 8:19","11/1/24 8:23",0,"NA",100,237,1,"11/1/24 8:23","R_3S7wH7pi0dApI4v",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52.75,0,100,0,0,100,20,12,"If only the car had been paying attention.
If only he would have waited to cross.","",1,1,NA,NA,2,1,2,10,2,"",47,1,""
"11/1/24 8:28","11/1/24 8:35",0,"NA",100,413,1,"11/1/24 8:35","R_50od9qihfqv43jw",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,5.553,18.999,36.876,2,96,3,3,99,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they hadn't been crossing the street at that minute.

If only they had been walking a little slower.

If only the driver had been paying better attention.",1,1,NA,NA,1,1,2,6,1,"",40,3,""
"11/1/24 8:38","11/1/24 8:44",0,"NA",100,364,1,"11/1/24 8:44","R_7GDDfhbDYwwfwJg",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.459,40.434,41.182,23,94,11,9,97,50,50,"if only vehicle a hit brakes before hitting the pedestrian or if only the pedestrian waiting until the light turned back red to cross the street.  ","",1,1,NA,NA,2,1,2,18,2,"",29,5,""
"11/1/24 8:51","11/1/24 8:56",0,"NA",100,263,1,"11/1/24 8:56","R_6QR4RFn6CHdsyEl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.233,39.21,40.101,12,12,9,9,27,26,27,"If only the pedestrian  had looked before crossing. Or waited until the light turned red.","",1,1,NA,NA,2,1,2,62,2,"",42,1,""
"11/1/24 9:03","11/1/24 9:12",0,"NA",100,531,1,"11/1/24 9:12","R_7BgRUyTH0KSs99S",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,135.336,0,81,30,18,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","if he only waited for the walk sign this won't happened or he walked faster.",1,1,NA,NA,1,1,2,19,2,"",43,3,""
"11/1/24 9:10","11/1/24 9:15",0,"NA",100,326,1,"11/1/24 9:15","R_41AjU0M9rOf8fjp",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,4.097,0,76,85,80,89,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","safely drive and slow drive.",1,1,NA,NA,1,1,1,90,2,"",43,5,""
"11/1/24 9:17","11/1/24 9:21",0,"NA",100,268,1,"11/1/24 9:21","R_3tKBkyjLeeReQzZ",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33.381,0,70,0,0,100,70,70,"'-If only he hadn't crossed at that time.
-If only the light hadn't turned green.
-If only the cars had braked sooner.","",1,1,NA,NA,2,1,2,20,2,"",38,4,""
"11/1/24 9:36","11/1/24 9:38",0,"NA",100,149,1,"11/1/24 9:38","R_368Z3WfUS87qlug",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.101,0,50,0,0,100,0,0,"If only the pedestrian had not jay walked.  If only Vehicle A had slowed down and looked before changing lanes. ","",1,1,NA,NA,2,1,2,0,2,"",35,4,""
"11/1/24 9:51","11/1/24 9:58",0,"NA",100,423,1,"11/1/24 9:58","R_1e3PmMDjX0ipmso",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,44.891,0,77,0,0,100,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","there weren't jaywalking all the damn time.
that driver(A) was paying attention.",1,1,NA,NA,1,1,2,20,1,"",39,3,""
"11/1/24 10:08","11/1/24 10:20",0,"NA",100,753,1,"11/1/24 10:20","R_1lgl5ePS52ZroSB",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,61.791,0,20,10,0,40,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only.. the light hadn't changed when it did. 

If only.. my loved one hadn't tried to cross at the wrong time.",1,1,NA,NA,1,1,2,15,2,"",69,4,""
"11/1/24 10:22","11/1/24 10:29",0,"NA",100,407,1,"11/1/24 10:29","R_6YWyX5IIcdnbATY",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47.3,0,100,55,8,93,28,40,"If only they had waited another few seconds they wouldn'y have been in the crosswalk.
If only the the first car slowed down this wouldn't have happened","",1,1,NA,NA,2,1,2,12,1,"",55,3,""
"11/1/24 10:50","11/1/24 10:54",0,"NA",100,229,1,"11/1/24 10:54","R_5pLkJZgGlR7vmmB",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948,0.948,36.65,1,93,20,16,97,20,60,"he had looked both ways. he had been driving instead of walking, the driver of Car A had stopped","",1,1,NA,NA,2,1,2,0,2,"",40,4,""
"11/1/24 11:03","11/1/24 11:05",0,"NA",100,130,1,"11/1/24 11:05","R_3gZC2EeJeTD7rjU",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.12,0,71,26,18,76,21,19,"they didn't go out. they didn't cross the road.","",1,1,NA,NA,2,1,2,20,1,"",33,4,""
"11/1/24 11:04","11/1/24 11:07",0,"NA",100,208,1,"11/1/24 11:07","R_5DewHhwJGQBU8cb",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.248,0,100,0,0,100,0,0,"The cars had paid attention. The first had had applied its brakes","",1,1,NA,NA,2,1,2,40,1,"",27,3,""
"11/1/24 11:05","11/1/24 11:08",0,"NA",100,187,1,"11/1/24 11:08","R_3UfQ3fcltKT1vDX",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.238,0,88,32,28,85,70,60,"1. they looked both ways. 2, the car breaked","",1,1,NA,NA,2,1,2,20,2,"",23,4,""
"11/1/24 11:03","11/1/24 11:08",0,"NA",100,293,1,"11/1/24 11:08","R_6pOAnY9GTrO94Gt",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35.744,0,100,0,0,75,70,75,"If only the car didnt hit my loved one. If only the car was paying more attention. If only my loved one was paying closer attention","",1,1,NA,NA,2,1,2,0,2,"",28,4,""
"11/1/24 11:04","11/1/24 11:08",0,"NA",100,287,1,"11/1/24 11:08","R_7P5XobL3mLWlHSO",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,49.541,0,100,10,5,100,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only vehicle A had been paying more attention.",1,1,NA,NA,1,1,2,20,1,"",48,4,""
"11/1/24 11:05","11/1/24 11:09",0,"NA",100,244,1,"11/1/24 11:09","R_3Uosf1KW3nvPEfn",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.578,0,94,85,81,88,59,69,"If only that vehicle didn't swerve into my lane. If only the pedestrian wasn't crossing. ","",1,1,NA,NA,2,1,2,50,2,"",29,4,""
"11/1/24 11:05","11/1/24 11:10",0,"NA",100,293,1,"11/1/24 11:10","R_3tAvwew16fqevQG",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40.801,0,100,5,0,100,10,9,"If only vehicle A braked. If only they were not flung into the oncoming travel of vehicle B","",1,1,NA,NA,2,1,2,0,1,"",37,4,""
"11/1/24 11:05","11/1/24 11:10",0,"NA",100,316,1,"11/1/24 11:10","R_6jP9Nr6AtDdlq3m",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.236,103.327,104.201,22,0,0,0,50,0,0,"If only he would have paid more attention.","",1,1,NA,NA,2,1,2,0,1,"",47,5,""
"11/1/24 11:04","11/1/24 11:11",0,"NA",100,439,1,"11/1/24 11:11","R_33y77QtYSa5Oyxb",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.334,115.334,125.207,1,50,50,50,87,80,60,"They hadn't crossed that street when cars were moving. OR If only...those cars had thought to watch more closely, slow down and brake harder.","",1,1,NA,NA,2,1,2,0,2,"",55,4,""
"11/1/24 11:07","11/1/24 11:11",0,"NA",100,226,1,"11/1/24 11:11","R_7jx3w2QBfy2tM55",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.86,0,96,0,0,95,37,40,"I had paid attention to the vehicles on the road instead of trusting my safety to the hands of bad drivers.  
I had ran through the crosswalk to avoid a potential interaction with the vehicles if they did not slow down.","",1,1,NA,NA,2,1,2,67,1,"",19,1,""
"11/1/24 11:06","11/1/24 11:11",0,"NA",100,304,1,"11/1/24 11:11","R_6CvdJTnp81GA4vk",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47.672,0,80,0,0,100,100,100,"If only he'd waited to cross. If only he'd been more vigilant. If only the drivers had been more vigilant.","",1,1,NA,NA,2,1,2,52,1,"",26,1,""
"11/1/24 11:04","11/1/24 11:12",0,"NA",100,458,1,"11/1/24 11:12","R_14tjMKBwjLDMpqh",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,35.933,55.311,58.026,3,100,30,50,100,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the pedestrian has not stepped out that day. If only the pedestrian has gone through another route.",1,1,NA,NA,1,2,2,10,2,"",26,4,""
"11/1/24 11:05","11/1/24 11:12",0,"NA",100,396,1,"11/1/24 11:12","R_6EQpZxpyI0TjATD",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,5.617,48.885,54.543,13,70,0,0,100,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they didn't cross the cross walk while the light was green, or if the first car going through the green light would have looked first. ",1,1,NA,NA,1,1,2,0,2,"",40,5,""
"11/1/24 11:04","11/1/24 11:12",0,"NA",100,495,1,"11/1/24 11:12","R_6GyqcYEFq38kwxt",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,40.142,0,100,4,0,100,61,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only car A had been paying more attention.
if only my family member would have been paying more attention.
if only there was a longer timer for the crosswalk.",1,1,NA,NA,1,1,2,73,2,"",43,1,""
"11/1/24 11:03","11/1/24 11:12",0,"NA",100,528,1,"11/1/24 11:12","R_7OGO6MB9MwlKV8V",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.878,0,70,75,80,66,65,70,"1. ""If they had only looked before stepping into traffic.""

2. ""If the driver had only been more attentive.""","",1,1,NA,NA,2,1,2,66,1,"",38,4,""
"11/1/24 11:05","11/1/24 11:18",0,"NA",100,756,1,"11/1/24 11:18","R_7fBfjZhsckXvVUR",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,111.29,0,36,89,73,33,33,77,"both drivers are at fault","",1,1,NA,NA,2,1,2,32,1,"",26,4,""
"11/1/24 11:04","11/1/24 11:19",0,"NA",100,889,1,"11/1/24 11:19","R_1tEuCpzAT6odQyM",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,4.506,4.506,9.728,1,86,75,83,81,77,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","for example only the car had detected him sooner he might still be here with us. if only we had been more reliable our loved one would still alive",1,2,NA,NA,1,2,1,75,2,"",56,4,""
"11/1/24 11:04","11/1/24 11:22",0,"NA",100,1062,1,"11/1/24 11:22","R_1MS1QSnBpYlWuXS",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.088,9.217,9.493,13,76,70,63,51,74,65,"THEY HAD WATCHED THE IMPACT OF THEIR ACTIONS. THEY HAD READ ABOUT DRIVING REGULATIONS","",1,1,NA,NA,1,1,2,72,1,"",18,4,""
"11/1/24 11:03","11/1/24 11:26",0,"NA",100,1346,1,"11/1/24 11:26","R_3NDrUGFVuwhP0NU",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.996,12.996,14.194,1,72,69,79,57,78,65,"""If only the driver of Vehicle A had been more attentive, maybe they would have noticed the pedestrian in the crosswalk and stopped in time. It breaks my heart to think that a moment of distraction could have changed everything.""

""If only there had been clearer signs or better lights to warn drivers about the crosswalk. I can’t help but think that if my loved one had just waited a moment longer, they might still be here with us.""","",1,1,NA,NA,2,1,1,31,2,"",40,4,""
"11/1/24 11:20","11/1/24 11:30",0,"NA",100,602,1,"11/1/24 11:30","R_1w4POblYaNCrExF",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,82.364,0,100,20,10,100,100,100,"If only all drivers respected the rights of pedestrians more. If only fewer drivers were distracted while driving. If only the pedestrian had taken a different route at a different time. ","",1,1,NA,NA,2,1,2,0,2,"",71,4,""
"10/29/24 12:12","10/29/24 12:15",0,"NA",100,153,1,"10/29/24 12:15","R_6Jygj63wQwj58Ey",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,1.933,1.933,2.85,1,89,39,24,71,72,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they would not have crossed the street in a non designated area, they shouldn't have jaywalked. If only vehicle B braked faster.",2,2,1,1,1,2,2,24,1,"",29,4,""
